year,conflictid,actor,actorid,actor_type,type,incomp,region,location,gwnoloc,gwnoloc2,conflictyear,interm,postc,state_prev,ai_prev,hrw_prev,form
2019,11346,Zintan Military Council,5940,3,3,2,4,Libya,620,0,0,0,1,0,0,0,-99
2009,11347,AQIM,539,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2009,11347,Mali,72,1,3,2,4,Mali,432,0,1,0,0,0,0,0,-99
2010,11347,AQIM,539,3,4,2,4,Mali,432,0,0,1,0,0,0,-99,-99
2010,11347,Mali,72,1,3,2,4,Mali,432,0,0,1,0,0,0,-99,-99
2011,11347,AQIM,539,3,4,2,4,Mali,432,0,0,1,0,0,0,-99,-99
2011,11347,Mali,72,1,3,2,4,Mali,432,0,0,1,0,0,0,-99,-99
2012,11347,AQIM,539,3,4,2,4,Mali,432,0,0,1,0,1,1,0,1
2012,11347,Ansar Dine,1157,3,3,2,4,Mali,432,0,1,0,0,2,0,0,"1, 2"
2012,11347,Mali,72,1,3,2,4,Mali,432,0,1,0,0,1,1,2,"1, 7"
2012,11347,Military faction (Red Berets),1164,3,3,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,AQIM,539,3,4,2,4,Mali,432,0,1,0,0,1,1,0,"1, 2"
2013,11347,Ansar Dine,1157,3,4,2,4,Mali,432,0,1,0,0,1,0,0,2
2013,11347,Bangladesh,143,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Belgium,31,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Benin,1209,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Burkina Faso,78,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Burundi,93,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Cambodia (Kampuchea),148,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Chad,87,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,China,135,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Egypt,117,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Estonia,58,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Finland,65,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,France,33,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Germany,37,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Ghana,81,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Guinea,77,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Guinea-Bissau,70,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Italy,44,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Ivory Coast,76,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Jordan,120,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Liberia,79,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,MUJAO,1161,3,4,2,4,Mali,432,0,1,0,0,1,1,0,"1, 2"
2013,11347,Mali,72,1,4,2,4,Mali,432,0,1,0,0,1,0,0,1
2013,11347,Mauritania,74,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Military faction (Red Berets),1164,3,3,2,4,Mali,432,0,0,0,1,0,0,0,-99
2013,11347,Nepal,146,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Niger,75,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Nigeria,84,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Norway,67,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Rwanda,94,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Senegal,73,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Sierra Leone,80,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Signed-in-Blood Battalion,3481,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Sweden,66,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Tajikistan,131,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Togo,82,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,United Kingdom,28,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,United States of America,3,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2013,11347,Yemen (North Yemen),123,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,AQIM,539,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Ansar Dine,1157,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2014,11347,Bangladesh,143,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Belgium,31,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Benin,1209,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Burkina Faso,78,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Burundi,93,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Cambodia (Kampuchea),148,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Chad,87,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,China,135,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Egypt,117,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Estonia,58,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Finland,65,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,France,33,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Germany,37,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Ghana,81,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Guinea,77,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Guinea-Bissau,70,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Italy,44,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Ivory Coast,76,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Jordan,120,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Liberia,79,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,MUJAO,1161,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2014,11347,Mali,72,1,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Mauritania,74,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Military faction (Red Berets),1164,3,3,2,4,Mali,432,0,0,0,1,0,0,0,-99
2014,11347,Nepal,146,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Niger,75,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Nigeria,84,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Norway,67,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Rwanda,94,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Senegal,73,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Sierra Leone,80,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Signed-in-Blood Battalion,3481,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2014,11347,Sweden,66,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Tajikistan,131,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Togo,82,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,United Kingdom,28,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,United States of America,3,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2014,11347,Yemen (North Yemen),123,2,4,2,4,Mali,432,0,0,1,0,0,0,0,-99
2014,11347,al-Murabitun,4376,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,AQIM,539,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Ansar Dine,1157,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2015,11347,Armenia,62,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Austria,39,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Bangladesh,143,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Belgium,31,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Benin,1209,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Bhutan,1208,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Bosnia-Herzegovina,50,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Burkina Faso,78,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Burundi,93,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Cambodia (Kampuchea),148,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Cameroon,83,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Chad,87,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,China,135,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Czech Republic,42,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Democratic Republic of Congo (Zaire),89,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Denmark,68,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Djibouti,96,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Egypt,117,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,El Salvador,13,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Estonia,58,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Finland,65,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,France,33,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Gambia,71,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Germany,37,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Ghana,81,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Guinea,77,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Guinea-Bissau,70,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Indonesia,155,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Italy,44,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Ivory Coast,76,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Jordan,120,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Kenya,91,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Latvia,59,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Liberia,79,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,MUJAO,1161,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2015,11347,Madagascar,106,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Mali,72,1,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Mauritania,74,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Military faction (Red Berets),1164,3,3,2,4,Mali,432,0,0,0,1,0,0,0,-99
2015,11347,Nepal,146,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Netherlands,30,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Niger,75,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Nigeria,84,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Norway,67,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Portugal,36,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Rumania,56,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Rwanda,94,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Senegal,73,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Sierra Leone,80,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Signed-in-Blood Battalion,3481,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2015,11347,Sweden,66,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Switzerland,34,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Togo,82,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Tunisia,110,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Turkey,115,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,United Kingdom,28,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,United States of America,3,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,Yemen (North Yemen),123,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2015,11347,al-Murabitun,4376,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2016,11347,AQIM,539,3,4,2,4,Mali,432,0,1,0,0,0,0,1,1
2016,11347,Ansar Dine,1157,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Armenia,62,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Austria,39,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Bangladesh,143,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Belgium,31,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Benin,1209,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Bhutan,1208,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Burkina Faso,78,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Burundi,93,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Cambodia (Kampuchea),148,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Cameroon,83,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Chad,87,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,China,135,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Congo,88,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Czech Republic,42,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Denmark,68,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Egypt,117,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,El Salvador,13,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Estonia,58,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Ethiopia,97,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Finland,65,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,France,33,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Gambia,71,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Germany,37,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Ghana,81,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Guinea,77,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Guinea-Bissau,70,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Hungary,40,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Indonesia,155,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Italy,44,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Ivory Coast,76,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Jordan,120,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Kenya,91,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Liberia,79,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Lithuania,60,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,MUJAO,1161,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2016,11347,Madagascar,106,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Mali,72,1,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Mauritania,74,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Military faction (Red Berets),1164,3,3,2,4,Mali,432,0,0,0,1,0,0,0,-99
2016,11347,Nepal,146,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Netherlands,30,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Niger,75,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Nigeria,84,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Norway,67,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Portugal,36,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Rumania,56,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Senegal,73,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Sierra Leone,80,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Signed-in-Blood Battalion,3481,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2016,11347,Sweden,66,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Switzerland,34,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Tajikistan,131,2,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2016,11347,Togo,82,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Tunisia,110,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Turkey,115,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,United Kingdom,28,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,United States of America,3,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,Yemen (North Yemen),123,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2016,11347,al-Murabitun,4376,3,4,2,4,Mali,432,0,0,0,1,0,0,1,1
2017,11347,AQIM,539,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Ansar Dine,1157,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2017,11347,Armenia,62,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Austria,39,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Bangladesh,143,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Belgium,31,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Benin,1209,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Bhutan,1208,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Bosnia-Herzegovina,50,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Burkina Faso,78,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Burundi,93,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Cambodia (Kampuchea),148,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Cameroon,83,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Chad,87,2,4,2,4,Mali,432,0,1,0,0,1,0,0,7
2017,11347,China,135,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Congo,88,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Czech Republic,42,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Denmark,68,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Egypt,117,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,El Salvador,13,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Estonia,58,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Ethiopia,97,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Finland,65,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,France,33,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Gambia,71,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Germany,37,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Ghana,81,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Guinea,77,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Guinea-Bissau,70,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Hungary,40,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Indonesia,155,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Italy,44,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Ivory Coast,76,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,JNIM,6716,3,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Jordan,120,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Kenya,91,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Liberia,79,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Lithuania,60,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,MUJAO,1161,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2017,11347,Madagascar,106,2,4,2,4,Mali,432,0,0,1,0,0,0,0,-99
2017,11347,Mali,72,1,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Mauritania,74,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Military faction (Red Berets),1164,3,3,2,4,Mali,432,0,0,0,1,0,0,0,-99
2017,11347,Nepal,146,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Netherlands,30,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Niger,75,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Nigeria,84,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Norway,67,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Portugal,36,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Rumania,56,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Senegal,73,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Sierra Leone,80,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Signed-in-Blood Battalion,3481,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2017,11347,Sri Lanka,145,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Sweden,66,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Switzerland,34,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Tajikistan,131,2,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2017,11347,Togo,82,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Tunisia,110,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Turkey,115,2,4,2,4,Mali,432,0,0,1,0,0,0,0,-99
2017,11347,United Kingdom,28,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,United States of America,3,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,Yemen (North Yemen),123,2,4,2,4,Mali,432,0,1,0,0,0,0,0,-99
2017,11347,al-Murabitun,4376,3,4,2,4,Mali,432,0,0,0,1,0,0,0,-99
2018,11347,AQIM,539,3,4,2,4,Mali,432,0,0,0,1,0,-99,0,-99
2018,11347,Ansar Dine,1157,3,4,2,4,Mali,432,0,0,0,1,0,-99,0,-99
2018,11347,Armenia,62,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Austria,39,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Bangladesh,143,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Belgium,31,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Benin,1209,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Bhutan,1208,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Bosnia-Herzegovina,50,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Burkina Faso,78,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Burundi,93,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Cambodia (Kampuchea),148,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Cameroon,83,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Canada,4,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Chad,87,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,China,135,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Congo,88,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Czech Republic,42,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Denmark,68,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Egypt,117,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,El Salvador,13,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Estonia,58,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Ethiopia,97,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Finland,65,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,France,33,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Gambia,71,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Germany,37,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Ghana,81,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
2018,11347,Guatemala,11,2,4,2,4,Mali,432,0,1,0,0,0,-99,0,-99
